product_id,store_id,date,stock_on_hand,reorder_point
SAI-GEN0485,SBY-LON-001,2024-11-10,89.38,27
SAI-GEN0485,SBY-LON-001,2024-11-11,61.42,27
SAI-GEN0485,SBY-LON-001,2024-11-12,28.02,27
SAI-GEN0485,SBY-LON-001,2024-11-13,0.0,27
SAI-GEN0485,SBY-LON-001,2024-11-14,113.4,27
SAI-GEN0485,SBY-LON-001,2024-11-15,77.18,27
SAI-GEN0485,SBY-LON-001,2024-11-16,40.58,27
SAI-GEN0485,SBY-LON-001,2024-11-17,131.31,27
SAI-GEN0485,SBY-LON-001,2024-11-18,105.46,27
SAI-GEN0485,SBY-LON-001,2024-11-19,68.72,27
SAI-GEN0485,SBY-LON-001,2024-11-20,28.92,27
SAI-GEN0485,SBY-LON-001,2024-11-21,85.28,27
SAI-GEN0485,SBY-LON-001,2024-11-22,58.17,27
SAI-GEN0485,SBY-LON-001,2024-11-23,133.16,27
SAI-GEN0485,SBY-LON-001,2024-11-24,80.53,27
SAI-GEN0485,SBY-LON-001,2024-11-25,30.42,27
SAI-GEN0485,SBY-LON-001,2024-11-26,110.7,27
SAI-GEN0485,SBY-LON-001,2024-11-27,78.63,27
SAI-GEN0485,SBY-LON-001,2024-11-28,32.1,27
SAI-GEN0485,SBY-LON-001,2024-11-29,76.06,27
SAI-GEN0485,SBY-LON-001,2024-11-30,123.45,27
SAI-GEN0485,SBY-LON-001,2024-12-01,43.08,27
SAI-GEN0485,SBY-LON-001,2024-12-02,113.43,27
SAI-GEN0485,SBY-LON-001,2024-12-03,60.36,27
SAI-GEN0485,SBY-LON-001,2024-12-04,135.69,27
SAI-GEN0485,SBY-LON-001,2024-12-05,99.97,27
SAI-GEN0485,SBY-LON-001,2024-12-06,84.24,27
SAI-GEN0485,SBY-LON-001,2024-12-07,116.78,27
SAI-GEN0485,SBY-LON-001,2024-12-08,52.34,27
SAI-GEN0485,SBY-LON-001,2024-12-09,98.71,27
SAI-GEN0485,SBY-LON-001,2024-12-10,46.42,27
SAI-GEN0485,SBY-LON-001,2024-12-11,0.0,27
SAI-GEN0485,SBY-LON-001,2024-12-12,0.0,27
SAI-GEN0485,SBY-LON-001,2024-12-13,80.38,27
SAI-GEN0485,SBY-LON-001,2024-12-14,23.03,27
SAI-GEN0485,SBY-LON-001,2024-12-15,0.0,27
SAI-GEN0485,SBY-LON-001,2024-12-16,74.4,27
SAI-GEN0485,SBY-LON-001,2024-12-17,121.74,27
SAI-GEN0485,SBY-LON-001,2024-12-18,62.21,27
SAI-GEN0485,SBY-LON-001,2024-12-19,18.29,27
SAI-GEN0485,SBY-LON-001,2024-12-20,68.32,27
SAI-GEN0485,SBY-LON-001,2024-12-21,113.4,27
SAI-GEN0485,SBY-LON-001,2024-12-22,134.93,27
SAI-GEN0485,SBY-LON-001,2024-12-23,121.11,27
SAI-GEN0485,SBY-LON-001,2024-12-24,115.93,27
SAI-GEN0485,SBY-LON-001,2024-12-25,90.1,27
SAI-GEN0485,SBY-LON-001,2024-12-26,128.76,27
SAI-GEN0485,SBY-LON-001,2024-12-27,44.77,27
SAI-GEN0485,SBY-LON-001,2024-12-28,132.71,27
SAI-GEN0485,SBY-LON-001,2024-12-29,74.55,27
SAI-GEN0485,SBY-LON-001,2024-12-30,35.12,27
SAI-GEN0485,SBY-LON-001,2024-12-31,129.69,27
SAI-GEN0486,SBY-LON-001,2024-10-01,155.18,38
SAI-GEN0486,SBY-LON-001,2024-10-02,112.66,38
SAI-GEN0486,SBY-LON-001,2024-10-03,55.95,38
SAI-GEN0486,SBY-LON-001,2024-10-04,150.09,38
SAI-GEN0486,SBY-LON-001,2024-10-05,121.95,38
SAI-GEN0486,SBY-LON-001,2024-10-06,66.8,38
SAI-GEN0486,SBY-LON-001,2024-10-07,191.98,38
SAI-GEN0486,SBY-LON-001,2024-10-08,158.63,38
SAI-GEN0486,SBY-LON-001,2024-10-09,101.83,38
SAI-GEN0486,SBY-LON-001,2024-10-10,55.88,38
SAI-GEN0486,SBY-LON-001,2024-10-11,166.44,38
SAI-GEN0486,SBY-LON-001,2024-10-12,77.95,38
SAI-GEN0486,SBY-LON-001,2024-10-13,25.34,38
SAI-GEN0486,SBY-LON-001,2024-10-14,123.5,38
SAI-GEN0486,SBY-LON-001,2024-10-15,73.77,38
SAI-GEN0486,SBY-LON-001,2024-10-16,165.84,38
SAI-GEN0486,SBY-LON-001,2024-10-17,113.64,38
SAI-GEN0486,SBY-LON-001,2024-10-18,55.23,38
SAI-GEN0486,SBY-LON-001,2024-10-19,146.64,38
SAI-GEN0486,SBY-LON-001,2024-10-20,111.28,38
SAI-GEN0486,SBY-LON-001,2024-10-21,68.72,38
SAI-GEN0486,SBY-LON-001,2024-10-22,163.61,38
SAI-GEN0486,SBY-LON-001,2024-10-23,105.66,38
SAI-GEN0486,SBY-LON-001,2024-10-24,81.81,38
SAI-GEN0486,SBY-LON-001,2024-10-25,49.78,38
SAI-GEN0486,SBY-LON-001,2024-10-26,0.0,38
SAI-GEN0486,SBY-LON-001,2024-10-27,0.0,38
SAI-GEN0486,SBY-LON-001,2024-10-28,0.0,38
SAI-GEN0486,SBY-LON-001,2024-10-29,169.45,38
SAI-GEN0486,SBY-LON-001,2024-10-30,126.3,38
SAI-GEN0486,SBY-LON-001,2024-10-31,77.61,38
SAI-GEN0486,SBY-LON-001,2024-11-01,115.77,38
SAI-GEN0486,SBY-LON-001,2024-11-02,44.72,38
SAI-GEN0486,SBY-LON-001,2024-11-03,118.48,38
SAI-GEN0486,SBY-LON-001,2024-11-04,79.31,38
SAI-GEN0486,SBY-LON-001,2024-11-05,125.74,38
SAI-GEN0486,SBY-LON-001,2024-11-06,68.13,38
SAI-GEN0486,SBY-LON-001,2024-11-07,5.0,38
SAI-GEN0486,SBY-LON-001,2024-11-08,0.0,38
SAI-GEN0486,SBY-LON-001,2024-11-09,186.28,38
SAI-GEN0486,SBY-LON-001,2024-11-10,119.79,38
SAI-GEN0486,SBY-LON-001,2024-11-11,59.27,38
SAI-GEN0486,SBY-LON-001,2024-11-12,144.82,38
SAI-GEN0486,SBY-LON-001,2024-11-13,97.39,38
SAI-GEN0486,SBY-LON-001,2024-11-14,42.05,38
SAI-GEN0486,SBY-LON-001,2024-11-15,159.27,38
SAI-GEN0486,SBY-LON-001,2024-11-16,93.15,38
SAI-GEN0486,SBY-LON-001,2024-11-17,161.36,38
SAI-GEN0486,SBY-LON-001,2024-11-18,105.04,38
SAI-GEN0486,SBY-LON-001,2024-11-19,66.83,38
SAI-GEN0486,SBY-LON-001,2024-11-20,130.4,38
SAI-GEN0486,SBY-LON-001,2024-11-21,81.14,38
SAI-GEN0486,SBY-LON-001,2024-11-22,22.53,38
SAI-GEN0486,SBY-LON-001,2024-11-23,144.2,38
SAI-GEN0486,SBY-LON-001,2024-11-24,70.59,38
SAI-GEN0486,SBY-LON-001,2024-11-25,115.34,38
SAI-GEN0486,SBY-LON-001,2024-11-26,64.89,38
SAI-GEN0486,SBY-LON-001,2024-11-27,169.95,38
SAI-GEN0486,SBY-LON-001,2024-11-28,115.13,38
SAI-GEN0486,SBY-LON-001,2024-11-29,159.31,38
SAI-GEN0486,SBY-LON-001,2024-11-30,54.23,38
SAI-GEN0486,SBY-LON-001,2024-12-01,119.07,38
SAI-GEN0486,SBY-LON-001,2024-12-02,50.93,38
SAI-GEN0486,SBY-LON-001,2024-12-03,107.91,38
SAI-GEN0486,SBY-LON-001,2024-12-04,180.66,38
SAI-GEN0486,SBY-LON-001,2024-12-05,113.4,38
SAI-GEN0486,SBY-LON-001,2024-12-06,157.31,38
SAI-GEN0486,SBY-LON-001,2024-12-07,69.71,38
SAI-GEN0486,SBY-LON-001,2024-12-08,105.24,38
SAI-GEN0486,SBY-LON-001,2024-12-09,199.72,38
SAI-GEN0486,SBY-LON-001,2024-12-10,69.62,38
SAI-GEN0486,SBY-LON-001,2024-12-11,187.5,38
SAI-GEN0486,SBY-LON-001,2024-12-12,93.23,38
SAI-GEN0486,SBY-LON-001,2024-12-13,207.34,38
SAI-GEN0486,SBY-LON-001,2024-12-14,84.1,38
SAI-GEN0486,SBY-LON-001,2024-12-15,0.0,38
SAI-GEN0486,SBY-LON-001,2024-12-16,0.0,38
SAI-GEN0486,SBY-LON-001,2024-12-17,124.88,38
SAI-GEN0486,SBY-LON-001,2024-12-18,62.75,38
SAI-GEN0486,SBY-LON-001,2024-12-19,113.48,38
SAI-GEN0486,SBY-LON-001,2024-12-20,122.46,38
SAI-GEN0486,SBY-LON-001,2024-12-21,0.0,38
SAI-GEN0486,SBY-LON-001,2024-12-22,179.73,38
SAI-GEN0486,SBY-LON-001,2024-12-23,181.41,38
SAI-GEN0486,SBY-LON-001,2024-12-24,168.0,38
SAI-GEN0486,SBY-LON-001,2024-12-25,179.96,38
SAI-GEN0486,SBY-LON-001,2024-12-26,64.83,38
SAI-GEN0486,SBY-LON-001,2024-12-27,131.24,38
SAI-GEN0486,SBY-LON-001,2024-12-28,0.0,38
SAI-GEN0486,SBY-LON-001,2024-12-29,112.75,38
SAI-GEN0486,SBY-LON-001,2024-12-30,201.88,38
SAI-GEN0486,SBY-LON-001,2024-12-31,124.54,38
SAI-GEN0487,SBY-LON-001,2024-10-01,94.44,20
SAI-GEN0487,SBY-LON-001,2024-10-02,73.82,20
SAI-GEN0487,SBY-LON-001,2024-10-03,61.15,20
SAI-GEN0487,SBY-LON-001,2024-10-04,35.85,20
SAI-GEN0487,SBY-LON-001,2024-10-05,97.71,20
SAI-GEN0487,SBY-LON-001,2024-10-06,75.1,20
SAI-GEN0487,SBY-LON-001,2024-10-07,52.98,20
SAI-GEN0487,SBY-LON-001,2024-10-08,32.02,20
SAI-GEN0487,SBY-LON-001,2024-10-09,75.68,20
SAI-GEN0487,SBY-LON-001,2024-10-10,56.97,20
SAI-GEN0487,SBY-LON-001,2024-10-11,28.2,20
SAI-GEN0487,SBY-LON-001,2024-10-12,102.79,20
SAI-GEN0487,SBY-LON-001,2024-10-13,77.77,20
SAI-GEN0487,SBY-LON-001,2024-10-14,59.87,20
SAI-GEN0487,SBY-LON-001,2024-10-15,38.5,20
SAI-GEN0487,SBY-LON-001,2024-10-16,21.3,20
SAI-GEN0487,SBY-LON-001,2024-10-17,98.71,20
SAI-GEN0487,SBY-LON-001,2024-10-18,70.06,20
SAI-GEN0487,SBY-LON-001,2024-10-19,40.12,20
SAI-GEN0487,SBY-LON-001,2024-10-20,84.6,20
SAI-GEN0487,SBY-LON-001,2024-10-21,64.86,20
SAI-GEN0487,SBY-LON-001,2024-10-22,45.79,20
SAI-GEN0487,SBY-LON-001,2024-10-23,25.43,20
SAI-GEN0487,SBY-LON-001,2024-10-24,0.0,20
SAI-GEN0487,SBY-LON-001,2024-10-25,76.12,20
SAI-GEN0487,SBY-LON-001,2024-10-26,48.29,20
SAI-GEN0487,SBY-LON-001,2024-10-27,65.19,20
SAI-GEN0487,SBY-LON-001,2024-10-28,49.3,20
SAI-GEN0487,SBY-LON-001,2024-10-29,20.48,20
SAI-GEN0487,SBY-LON-001,2024-10-30,0.0,20
SAI-GEN0487,SBY-LON-001,2024-10-31,94.59,20
SAI-GEN0487,SBY-LON-001,2024-11-01,56.73,20
SAI-GEN0487,SBY-LON-001,2024-11-02,34.95,20
SAI-GEN0487,SBY-LON-001,2024-11-03,86.75,20
SAI-GEN0487,SBY-LON-001,2024-11-04,65.87,20
SAI-GEN0487,SBY-LON-001,2024-11-05,41.57,20
SAI-GEN0487,SBY-LON-001,2024-11-06,21.36,20
SAI-GEN0487,SBY-LON-001,2024-11-07,0.01,20
SAI-GEN0487,SBY-LON-001,2024-11-08,95.15,20
SAI-GEN0487,SBY-LON-001,2024-11-09,71.55,20
SAI-GEN0487,SBY-LON-001,2024-11-10,49.07,20
SAI-GEN0487,SBY-LON-001,2024-11-11,38.15,20
SAI-GEN0487,SBY-LON-001,2024-11-12,90.3,20
SAI-GEN0487,SBY-LON-001,2024-11-13,78.98,20
SAI-GEN0487,SBY-LON-001,2024-11-14,62.84,20
SAI-GEN0487,SBY-LON-001,2024-11-15,31.92,20
SAI-GEN0487,SBY-LON-001,2024-11-16,97.54,20
SAI-GEN0487,SBY-LON-001,2024-11-17,75.72,20
SAI-GEN0487,SBY-LON-001,2024-11-18,60.78,20
SAI-GEN0487,SBY-LON-001,2024-11-19,38.86,20
SAI-GEN0487,SBY-LON-001,2024-11-20,101.67,20
SAI-GEN0487,SBY-LON-001,2024-11-21,82.86,20
SAI-GEN0487,SBY-LON-001,2024-11-22,57.46,20
SAI-GEN0487,SBY-LON-001,2024-11-23,35.76,20
SAI-GEN0487,SBY-LON-001,2024-11-24,92.21,20
SAI-GEN0487,SBY-LON-001,2024-11-25,71.32,20
SAI-GEN0487,SBY-LON-001,2024-11-26,51.04,20
SAI-GEN0487,SBY-LON-001,2024-11-27,26.24,20
SAI-GEN0487,SBY-LON-001,2024-11-28,89.78,20
SAI-GEN0487,SBY-LON-001,2024-11-29,50.44,20
SAI-GEN0487,SBY-LON-001,2024-11-30,108.29,20
SAI-GEN0487,SBY-LON-001,2024-12-01,63.5,20
SAI-GEN0487,SBY-LON-001,2024-12-02,34.79,20
SAI-GEN0487,SBY-LON-001,2024-12-03,23.87,20
SAI-GEN0487,SBY-LON-001,2024-12-04,70.0,20
SAI-GEN0487,SBY-LON-001,2024-12-05,54.61,20
SAI-GEN0487,SBY-LON-001,2024-12-06,21.28,20
SAI-GEN0487,SBY-LON-001,2024-12-07,74.75,20
SAI-GEN0487,SBY-LON-001,2024-12-08,53.75,20
SAI-GEN0487,SBY-LON-001,2024-12-09,22.69,20
SAI-GEN0487,SBY-LON-001,2024-12-10,1.09,20
SAI-GEN0487,SBY-LON-001,2024-12-11,95.15,20
SAI-GEN0487,SBY-LON-001,2024-12-12,66.25,20
SAI-GEN0487,SBY-LON-001,2024-12-13,36.5,20
SAI-GEN0487,SBY-LON-001,2024-12-14,67.5,20
SAI-GEN0487,SBY-LON-001,2024-12-15,29.21,20
SAI-GEN0487,SBY-LON-001,2024-12-16,103.81,20
SAI-GEN0487,SBY-LON-001,2024-12-17,75.45,20
SAI-GEN0487,SBY-LON-001,2024-12-18,50.82,20
SAI-GEN0487,SBY-LON-001,2024-12-19,22.18,20
SAI-GEN0487,SBY-LON-001,2024-12-20,52.03,20
SAI-GEN0487,SBY-LON-001,2024-12-21,0.0,20
SAI-GEN0487,SBY-LON-001,2024-12-22,0.0,20
SAI-GEN0487,SBY-LON-001,2024-12-23,70.58,20
SAI-GEN0487,SBY-LON-001,2024-12-24,63.59,20
SAI-GEN0487,SBY-LON-001,2024-12-25,7.86,20
SAI-GEN0487,SBY-LON-001,2024-12-26,0.0,20
SAI-GEN0487,SBY-LON-001,2024-12-27,74.9,20
SAI-GEN0487,SBY-LON-001,2024-12-28,28.32,20
SAI-GEN0487,SBY-LON-001,2024-12-29,57.54,20
SAI-GEN0487,SBY-LON-001,2024-12-30,41.17,20
SAI-GEN0487,SBY-LON-001,2024-12-31,14.19,20
SAI-GEN0488,SBY-LON-001,2024-10-01,127.12,55
SAI-GEN0488,SBY-LON-001,2024-10-02,204.53,55
SAI-GEN0488,SBY-LON-001,2024-10-03,111.82,55
SAI-GEN0488,SBY-LON-001,2024-10-04,249.87,55
SAI-GEN0488,SBY-LON-001,2024-10-05,162.67,55
SAI-GEN0488,SBY-LON-001,2024-10-06,264.14,55
SAI-GEN0488,SBY-LON-001,2024-10-07,194.26,55
SAI-GEN0488,SBY-LON-001,2024-10-08,137.95,55
SAI-GEN0488,SBY-LON-001,2024-10-09,59.47,55
SAI-GEN0488,SBY-LON-001,2024-10-10,209.97,55
SAI-GEN0488,SBY-LON-001,2024-10-11,109.63,55
SAI-GEN0488,SBY-LON-001,2024-10-12,202.11,55
SAI-GEN0488,SBY-LON-001,2024-10-13,102.84,55
SAI-GEN0488,SBY-LON-001,2024-10-14,223.69,55
SAI-GEN0488,SBY-LON-001,2024-10-15,145.29,55
SAI-GEN0488,SBY-LON-001,2024-10-16,87.93,55
SAI-GEN0488,SBY-LON-001,2024-10-17,21.8,55
SAI-GEN0488,SBY-LON-001,2024-10-18,172.78,55
SAI-GEN0488,SBY-LON-001,2024-10-19,100.31,55
SAI-GEN0488,SBY-LON-001,2024-10-20,145.12,55
SAI-GEN0488,SBY-LON-001,2024-10-21,205.92,55
SAI-GEN0488,SBY-LON-001,2024-10-22,123.17,55
SAI-GEN0488,SBY-LON-001,2024-10-23,58.38,55
SAI-GEN0488,SBY-LON-001,2024-10-24,177.72,55
SAI-GEN0488,SBY-LON-001,2024-10-25,213.07,55
SAI-GEN0488,SBY-LON-001,2024-10-26,135.23,55
SAI-GEN0488,SBY-LON-001,2024-10-27,241.24,55
SAI-GEN0488,SBY-LON-001,2024-10-28,174.1,55
SAI-GEN0488,SBY-LON-001,2024-10-29,109.27,55
SAI-GEN0488,SBY-LON-001,2024-10-30,245.31,55
SAI-GEN0488,SBY-LON-001,2024-10-31,121.5,55
SAI-GEN0488,SBY-LON-001,2024-11-01,278.83,55
SAI-GEN0488,SBY-LON-001,2024-11-02,163.44,55
SAI-GEN0488,SBY-LON-001,2024-11-03,87.22,55
SAI-GEN0488,SBY-LON-001,2024-11-04,147.0,55
SAI-GEN0488,SBY-LON-001,2024-11-05,62.92,55
SAI-GEN0488,SBY-LON-001,2024-11-06,230.87,55
SAI-GEN0488,SBY-LON-001,2024-11-07,160.37,55
SAI-GEN0488,SBY-LON-001,2024-11-08,78.51,55
SAI-GEN0488,SBY-LON-001,2024-11-09,1.31,55
SAI-GEN0488,SBY-LON-001,2024-11-10,156.34,55
SAI-GEN0488,SBY-LON-001,2024-11-11,67.99,55
SAI-GEN0488,SBY-LON-001,2024-11-12,0.0,55
SAI-GEN0488,SBY-LON-001,2024-11-13,143.22,55
SAI-GEN0488,SBY-LON-001,2024-11-14,73.18,55
SAI-GEN0488,SBY-LON-001,2024-11-15,254.42,55
SAI-GEN0488,SBY-LON-001,2024-11-16,137.21,55
SAI-GEN0488,SBY-LON-001,2024-11-17,268.99,55
SAI-GEN0488,SBY-LON-001,2024-11-18,208.38,55
SAI-GEN0488,SBY-LON-001,2024-11-19,141.37,55
SAI-GEN0488,SBY-LON-001,2024-11-20,56.46,55
SAI-GEN0488,SBY-LON-001,2024-11-21,183.18,55
SAI-GEN0488,SBY-LON-001,2024-11-22,164.86,55
SAI-GEN0488,SBY-LON-001,2024-11-23,201.21,55
SAI-GEN0488,SBY-LON-001,2024-11-24,111.33,55
SAI-GEN0488,SBY-LON-001,2024-11-25,206.69,55
SAI-GEN0488,SBY-LON-001,2024-11-26,126.88,55
SAI-GEN0488,SBY-LON-001,2024-11-27,182.69,55
SAI-GEN0488,SBY-LON-001,2024-11-28,109.68,55
SAI-GEN0488,SBY-LON-001,2024-11-29,194.84,55
SAI-GEN0488,SBY-LON-001,2024-11-30,0.0,55
SAI-GEN0488,SBY-LON-001,2024-12-01,273.02,55
SAI-GEN0488,SBY-LON-001,2024-12-02,162.73,55
SAI-GEN0488,SBY-LON-001,2024-12-03,62.72,55
SAI-GEN0488,SBY-LON-001,2024-12-04,0.0,55
SAI-GEN0488,SBY-LON-001,2024-12-05,219.9,55
SAI-GEN0488,SBY-LON-001,2024-12-06,109.79,55
SAI-GEN0488,SBY-LON-001,2024-12-07,179.68,55
SAI-GEN0488,SBY-LON-001,2024-12-08,294.26,55
SAI-GEN0488,SBY-LON-001,2024-12-09,209.3,55
SAI-GEN0488,SBY-LON-001,2024-12-10,104.35,55
SAI-GEN0488,SBY-LON-001,2024-12-11,182.23,55
SAI-GEN0488,SBY-LON-001,2024-12-12,103.05,55
SAI-GEN0488,SBY-LON-001,2024-12-13,172.58,55
SAI-GEN0488,SBY-LON-001,2024-12-14,228.1,55
SAI-GEN0488,SBY-LON-001,2024-12-15,84.88,55
SAI-GEN0488,SBY-LON-001,2024-12-16,255.01,55
SAI-GEN0488,SBY-LON-001,2024-12-17,159.12,55
SAI-GEN0488,SBY-LON-001,2024-12-18,233.41,55
SAI-GEN0488,SBY-LON-001,2024-12-19,119.19,55
SAI-GEN0488,SBY-LON-001,2024-12-20,226.0,55
SAI-GEN0488,SBY-LON-001,2024-12-21,212.08,55
SAI-GEN0488,SBY-LON-001,2024-12-22,159.59,55
SAI-GEN0488,SBY-LON-001,2024-12-23,262.61,55
SAI-GEN0488,SBY-LON-001,2024-12-24,233.4,55
SAI-GEN0488,SBY-LON-001,2024-12-25,268.83,55
SAI-GEN0488,SBY-LON-001,2024-12-26,64.4,55
SAI-GEN0488,SBY-LON-001,2024-12-27,205.34,55
SAI-GEN0488,SBY-LON-001,2024-12-28,207.86,55
SAI-GEN0488,SBY-LON-001,2024-12-29,58.57,55
SAI-GEN0488,SBY-LON-001,2024-12-30,0.0,55
SAI-GEN0488,SBY-LON-001,2024-12-31,237.34,55
SAI-GEN0489,SBY-LON-001,2024-10-01,77.4,21
SAI-GEN0489,SBY-LON-001,2024-10-02,38.29,21
SAI-GEN0489,SBY-LON-001,2024-10-03,85.87,21
SAI-GEN0489,SBY-LON-001,2024-10-04,49.39,21
SAI-GEN0489,SBY-LON-001,2024-10-05,63.74,21
SAI-GEN0489,SBY-LON-001,2024-10-06,99.37,21
SAI-GEN0489,SBY-LON-001,2024-10-07,64.1,21
SAI-GEN0489,SBY-LON-001,2024-10-08,30.73,21
SAI-GEN0489,SBY-LON-001,2024-10-09,90.4,21
SAI-GEN0489,SBY-LON-001,2024-10-10,62.74,21
SAI-GEN0489,SBY-LON-001,2024-10-11,23.97,21
SAI-GEN0489,SBY-LON-001,2024-10-12,79.02,21
SAI-GEN0489,SBY-LON-001,2024-10-13,26.23,21
SAI-GEN0489,SBY-LON-001,2024-10-14,53.04,21
SAI-GEN0489,SBY-LON-001,2024-10-15,72.21,21
SAI-GEN0489,SBY-LON-001,2024-10-16,37.37,21
SAI-GEN0489,SBY-LON-001,2024-10-17,3.64,21
SAI-GEN0489,SBY-LON-001,2024-10-18,0.0,21
SAI-GEN0489,SBY-LON-001,2024-10-19,82.31,21
SAI-GEN0489,SBY-LON-001,2024-10-20,35.93,21
SAI-GEN0489,SBY-LON-001,2024-10-21,66.66,21
SAI-GEN0489,SBY-LON-001,2024-10-22,31.82,21
SAI-GEN0489,SBY-LON-001,2024-10-23,95.77,21
SAI-GEN0489,SBY-LON-001,2024-10-24,65.54,21
SAI-GEN0489,SBY-LON-001,2024-10-25,22.28,21
SAI-GEN0489,SBY-LON-001,2024-10-26,67.99,21
SAI-GEN0489,SBY-LON-001,2024-10-27,89.03,21
SAI-GEN0489,SBY-LON-001,2024-10-28,57.74,21
SAI-GEN0489,SBY-LON-001,2024-10-29,29.75,21
SAI-GEN0489,SBY-LON-001,2024-10-30,54.52,21
SAI-GEN0489,SBY-LON-001,2024-10-31,60.99,21
SAI-GEN0489,SBY-LON-001,2024-11-01,68.78,21
SAI-GEN0489,SBY-LON-001,2024-11-02,94.62,21
SAI-GEN0489,SBY-LON-001,2024-11-03,37.69,21
SAI-GEN0489,SBY-LON-001,2024-11-04,88.82,21
SAI-GEN0489,SBY-LON-001,2024-11-05,42.18,21
SAI-GEN0489,SBY-LON-001,2024-11-06,74.0,21
SAI-GEN0489,SBY-LON-001,2024-11-07,32.51,21
SAI-GEN0489,SBY-LON-001,2024-11-08,74.55,21
SAI-GEN0489,SBY-LON-001,2024-11-09,23.93,21
SAI-GEN0489,SBY-LON-001,2024-11-10,0.0,21
SAI-GEN0489,SBY-LON-001,2024-11-11,101.17,21
SAI-GEN0489,SBY-LON-001,2024-11-12,75.14,21
SAI-GEN0489,SBY-LON-001,2024-11-13,29.14,21
SAI-GEN0489,SBY-LON-001,2024-11-14,79.41,21
SAI-GEN0489,SBY-LON-001,2024-11-15,47.25,21
SAI-GEN0489,SBY-LON-001,2024-11-16,92.67,21
SAI-GEN0489,SBY-LON-001,2024-11-17,50.83,21
SAI-GEN0489,SBY-LON-001,2024-11-18,106.75,21
SAI-GEN0489,SBY-LON-001,2024-11-19,63.23,21
SAI-GEN0489,SBY-LON-001,2024-11-20,104.05,21
SAI-GEN0489,SBY-LON-001,2024-11-21,56.46,21
SAI-GEN0489,SBY-LON-001,2024-11-22,0.0,21
SAI-GEN0489,SBY-LON-001,2024-11-23,100.89,21
SAI-GEN0489,SBY-LON-001,2024-11-24,86.16,21
SAI-GEN0489,SBY-LON-001,2024-11-25,24.5,21
SAI-GEN0489,SBY-LON-001,2024-11-26,68.57,21
SAI-GEN0489,SBY-LON-001,2024-11-27,32.92,21
SAI-GEN0489,SBY-LON-001,2024-11-28,91.1,21
SAI-GEN0489,SBY-LON-001,2024-11-29,6.14,21
SAI-GEN0489,SBY-LON-001,2024-11-30,0.0,21
SAI-GEN0489,SBY-LON-001,2024-12-01,91.29,21
SAI-GEN0489,SBY-LON-001,2024-12-02,39.02,21
SAI-GEN0489,SBY-LON-001,2024-12-03,100.9,21
SAI-GEN0489,SBY-LON-001,2024-12-04,0.0,21
SAI-GEN0489,SBY-LON-001,2024-12-05,63.5,21
SAI-GEN0489,SBY-LON-001,2024-12-06,68.82,21
SAI-GEN0489,SBY-LON-001,2024-12-07,0.0,21
SAI-GEN0489,SBY-LON-001,2024-12-08,85.76,21
SAI-GEN0489,SBY-LON-001,2024-12-09,65.15,21
SAI-GEN0489,SBY-LON-001,2024-12-10,61.45,21
SAI-GEN0489,SBY-LON-001,2024-12-11,87.91,21
SAI-GEN0489,SBY-LON-001,2024-12-12,112.43,21
SAI-GEN0489,SBY-LON-001,2024-12-13,71.51,21
SAI-GEN0489,SBY-LON-001,2024-12-14,55.01,21
SAI-GEN0489,SBY-LON-001,2024-12-15,72.4,21
SAI-GEN0489,SBY-LON-001,2024-12-16,14.94,21
SAI-GEN0489,SBY-LON-001,2024-12-17,102.97,21
SAI-GEN0489,SBY-LON-001,2024-12-18,42.02,21
SAI-GEN0489,SBY-LON-001,2024-12-19,74.05,21
SAI-GEN0489,SBY-LON-001,2024-12-20,56.99,21
SAI-GEN0489,SBY-LON-001,2024-12-21,74.52,21
SAI-GEN0489,SBY-LON-001,2024-12-22,75.12,21
SAI-GEN0489,SBY-LON-001,2024-12-23,93.31,21
SAI-GEN0489,SBY-LON-001,2024-12-24,89.59,21
SAI-GEN0489,SBY-LON-001,2024-12-25,102.57,21
SAI-GEN0489,SBY-LON-001,2024-12-26,86.41,21
SAI-GEN0489,SBY-LON-001,2024-12-27,90.69,21
SAI-GEN0489,SBY-LON-001,2024-12-28,103.26,21
SAI-GEN0489,SBY-LON-001,2024-12-29,24.39,21
SAI-GEN0489,SBY-LON-001,2024-12-30,102.08,21
SAI-GEN0489,SBY-LON-001,2024-12-31,44.84,21
SAI-GEN0490,SBY-LON-001,2024-10-01,95.6,27
SAI-GEN0490,SBY-LON-001,2024-10-02,54.5,27
SAI-GEN0490,SBY-LON-001,2024-10-03,75.8,27
SAI-GEN0490,SBY-LON-001,2024-10-04,28.65,27
SAI-GEN0490,SBY-LON-001,2024-10-05,113.69,27
SAI-GEN0490,SBY-LON-001,2024-10-06,60.48,27
SAI-GEN0490,SBY-LON-001,2024-10-07,139.36,27
SAI-GEN0490,SBY-LON-001,2024-10-08,90.73,27
SAI-GEN0490,SBY-LON-001,2024-10-09,46.19,27
SAI-GEN0490,SBY-LON-001,2024-10-10,116.16,27
SAI-GEN0490,SBY-LON-001,2024-10-11,54.56,27
SAI-GEN0490,SBY-LON-001,2024-10-12,74.66,27
SAI-GEN0490,SBY-LON-001,2024-10-13,29.43,27
SAI-GEN0490,SBY-LON-001,2024-10-14,0.0,27
SAI-GEN0490,SBY-LON-001,2024-10-15,117.94,27
SAI-GEN0490,SBY-LON-001,2024-10-16,70.24,27
