sale_id,product_id,store_id,date,units_sold,is_promotion,promo_type,uk_event
4093,SAI-DK08,SBY-LON-001,2024-11-14,48.22,0,None,Normal
4094,SAI-DK08,SBY-LON-001,2024-11-15,31.18,0,None,Normal
4095,SAI-DK08,SBY-LON-001,2024-11-16,55.05,0,None,Normal
4096,SAI-DK08,SBY-LON-001,2024-11-17,52.55,0,None,Normal
4097,SAI-DK08,SBY-LON-001,2024-11-18,37.56,0,None,Normal
4098,SAI-DK08,SBY-LON-001,2024-11-19,25.97,0,None,Normal
4099,SAI-DK08,SBY-LON-001,2024-11-20,45.44,0,None,Normal
4100,SAI-DK08,SBY-LON-001,2024-11-21,38.99,0,None,Normal
4101,SAI-DK08,SBY-LON-001,2024-11-22,51.91,0,None,Normal
4102,SAI-DK08,SBY-LON-001,2024-11-23,51.47,0,None,Normal
4103,SAI-DK08,SBY-LON-001,2024-11-24,58.86,0,None,Normal
4104,SAI-DK08,SBY-LON-001,2024-11-25,40.75,0,None,Normal
4105,SAI-DK08,SBY-LON-001,2024-11-26,33.61,0,None,Normal
4106,SAI-DK08,SBY-LON-001,2024-11-27,29.84,0,None,Normal
4107,SAI-DK08,SBY-LON-001,2024-11-28,45.5,0,None,Normal
4108,SAI-DK08,SBY-LON-001,2024-11-29,51.2,0,None,Black Friday
4109,SAI-DK08,SBY-LON-001,2024-11-30,61.86,0,None,Black Friday
4110,SAI-DK08,SBY-LON-001,2024-12-01,84.58,0,None,Cyber Monday
4111,SAI-DK08,SBY-LON-001,2024-12-02,98.04,1,Nectar Price,Normal
4112,SAI-DK08,SBY-LON-001,2024-12-03,89.27,1,Nectar Price,Normal
4113,SAI-DK08,SBY-LON-001,2024-12-04,50.62,0,None,Normal
4114,SAI-DK08,SBY-LON-001,2024-12-05,37.03,0,None,Normal
4115,SAI-DK08,SBY-LON-001,2024-12-06,54.59,0,None,Normal
4116,SAI-DK08,SBY-LON-001,2024-12-07,94.79,0,None,Normal
4117,SAI-DK08,SBY-LON-001,2024-12-08,75.07,0,None,Normal
4118,SAI-DK08,SBY-LON-001,2024-12-09,50.54,0,None,Normal
4119,SAI-DK08,SBY-LON-001,2024-12-10,89.89,1,Nectar Price,Normal
4120,SAI-DK08,SBY-LON-001,2024-12-11,45.79,0,None,Normal
4121,SAI-DK08,SBY-LON-001,2024-12-12,49.81,0,None,Normal
4122,SAI-DK08,SBY-LON-001,2024-12-13,71.12,0,None,Normal
4123,SAI-DK08,SBY-LON-001,2024-12-14,76.24,0,None,Normal
4124,SAI-DK08,SBY-LON-001,2024-12-15,125.04,1,Nectar Price,Normal
4125,SAI-DK08,SBY-LON-001,2024-12-16,56.18,0,None,Normal
4126,SAI-DK08,SBY-LON-001,2024-12-17,59.45,0,None,Normal
4127,SAI-DK08,SBY-LON-001,2024-12-18,44.49,0,None,Normal
4128,SAI-DK08,SBY-LON-001,2024-12-19,49.1,0,None,Normal
4129,SAI-DK08,SBY-LON-001,2024-12-20,143.34,0,None,Christmas Rush
4130,SAI-DK08,SBY-LON-001,2024-12-21,142.24,0,None,Christmas Rush
4131,SAI-DK08,SBY-LON-001,2024-12-22,144.0,0,None,Christmas Rush
4132,SAI-DK08,SBY-LON-001,2024-12-23,109.48,0,None,Christmas Rush
4133,SAI-DK08,SBY-LON-001,2024-12-24,225.09,0,None,Christmas Eve
4134,SAI-DK08,SBY-LON-001,2024-12-25,134.22,0,None,Normal
4135,SAI-DK08,SBY-LON-001,2024-12-26,79.07,0,None,Boxing Day
4136,SAI-DK08,SBY-LON-001,2024-12-27,95.45,0,None,Post Christmas
4137,SAI-DK08,SBY-LON-001,2024-12-28,80.85,0,None,Post Christmas
4138,SAI-DK08,SBY-LON-001,2024-12-29,97.1,0,None,Post Christmas
4139,SAI-DK08,SBY-LON-001,2024-12-30,43.03,0,None,Normal
4140,SAI-DK08,SBY-LON-001,2024-12-31,49.89,0,None,Normal
4141,SAI-G001,SBY-LON-001,2024-10-01,33.11,0,None,Normal
4142,SAI-G001,SBY-LON-001,2024-10-02,34.82,0,None,Normal
4143,SAI-G001,SBY-LON-001,2024-10-03,33.66,0,None,Normal
4144,SAI-G001,SBY-LON-001,2024-10-04,29.48,0,None,Normal
4145,SAI-G001,SBY-LON-001,2024-10-05,40.99,0,None,Normal
4146,SAI-G001,SBY-LON-001,2024-10-06,32.58,0,None,Normal
4147,SAI-G001,SBY-LON-001,2024-10-07,26.28,0,None,Normal
4148,SAI-G001,SBY-LON-001,2024-10-08,32.54,0,None,Normal
4149,SAI-G001,SBY-LON-001,2024-10-09,22.66,0,None,Normal
4150,SAI-G001,SBY-LON-001,2024-10-10,27.67,0,None,Normal
4151,SAI-G001,SBY-LON-001,2024-10-11,34.45,0,None,Normal
4152,SAI-G001,SBY-LON-001,2024-10-12,36.87,0,None,Normal
4153,SAI-G001,SBY-LON-001,2024-10-13,52.17,0,None,Normal
4154,SAI-G001,SBY-LON-001,2024-10-14,23.13,0,None,Normal
4155,SAI-G001,SBY-LON-001,2024-10-15,25.41,0,None,Normal
4156,SAI-G001,SBY-LON-001,2024-10-16,28.94,0,None,Normal
4157,SAI-G001,SBY-LON-001,2024-10-17,26.55,0,None,Normal
4158,SAI-G001,SBY-LON-001,2024-10-18,42.84,0,None,Normal
4159,SAI-G001,SBY-LON-001,2024-10-19,45.11,0,None,Normal
4160,SAI-G001,SBY-LON-001,2024-10-20,44.96,0,None,Normal
4161,SAI-G001,SBY-LON-001,2024-10-21,57.98,1,Nectar Price,Normal
4162,SAI-G001,SBY-LON-001,2024-10-22,30.52,0,None,Normal
4163,SAI-G001,SBY-LON-001,2024-10-23,31.78,0,None,Normal
4164,SAI-G001,SBY-LON-001,2024-10-24,31.87,0,None,Normal
4165,SAI-G001,SBY-LON-001,2024-10-25,47.15,0,None,Normal
4166,SAI-G001,SBY-LON-001,2024-10-26,31.54,0,None,Normal
4167,SAI-G001,SBY-LON-001,2024-10-27,42.07,0,None,Normal
4168,SAI-G001,SBY-LON-001,2024-10-28,36.43,0,None,Normal
4169,SAI-G001,SBY-LON-001,2024-10-29,20.1,0,None,Normal
4170,SAI-G001,SBY-LON-001,2024-10-30,31.3,0,None,Normal
4171,SAI-G001,SBY-LON-001,2024-10-31,55.65,0,None,Halloween
4172,SAI-G001,SBY-LON-001,2024-11-01,40.8,0,None,Halloween
4173,SAI-G001,SBY-LON-001,2024-11-02,25.36,0,None,Normal
4174,SAI-G001,SBY-LON-001,2024-11-03,50.52,0,None,Normal
4175,SAI-G001,SBY-LON-001,2024-11-04,27.13,0,None,Normal
4176,SAI-G001,SBY-LON-001,2024-11-05,40.5,0,None,Bonfire Night
4177,SAI-G001,SBY-LON-001,2024-11-06,25.17,0,None,Normal
4178,SAI-G001,SBY-LON-001,2024-11-07,81.77,1,Nectar Price,Normal
4179,SAI-G001,SBY-LON-001,2024-11-08,52.1,0,None,Normal
4180,SAI-G001,SBY-LON-001,2024-11-09,37.91,0,None,Normal
4181,SAI-G001,SBY-LON-001,2024-11-10,44.83,0,None,Normal
4182,SAI-G001,SBY-LON-001,2024-11-11,31.99,0,None,Normal
4183,SAI-G001,SBY-LON-001,2024-11-12,27.69,0,None,Normal
4184,SAI-G001,SBY-LON-001,2024-11-13,31.4,0,None,Normal
4185,SAI-G001,SBY-LON-001,2024-11-14,29.09,0,None,Normal
4186,SAI-G001,SBY-LON-001,2024-11-15,41.75,0,None,Normal
4187,SAI-G001,SBY-LON-001,2024-11-16,34.42,0,None,Normal
4188,SAI-G001,SBY-LON-001,2024-11-17,35.89,0,None,Normal
4189,SAI-G001,SBY-LON-001,2024-11-18,32.65,0,None,Normal
4190,SAI-G001,SBY-LON-001,2024-11-19,18.54,0,None,Normal
4191,SAI-G001,SBY-LON-001,2024-11-20,31.84,0,None,Normal
4192,SAI-G001,SBY-LON-001,2024-11-21,29.14,0,None,Normal
4193,SAI-G001,SBY-LON-001,2024-11-22,30.59,0,None,Normal
4194,SAI-G001,SBY-LON-001,2024-11-23,47.51,0,None,Normal
4195,SAI-G001,SBY-LON-001,2024-11-24,49.26,0,None,Normal
4196,SAI-G001,SBY-LON-001,2024-11-25,28.81,0,None,Normal
4197,SAI-G001,SBY-LON-001,2024-11-26,26.86,0,None,Normal
4198,SAI-G001,SBY-LON-001,2024-11-27,43.7,1,Nectar Price,Normal
4199,SAI-G001,SBY-LON-001,2024-11-28,42.33,0,None,Normal
4200,SAI-G001,SBY-LON-001,2024-11-29,51.71,0,None,Black Friday
4201,SAI-G001,SBY-LON-001,2024-11-30,71.32,0,None,Black Friday
4202,SAI-G001,SBY-LON-001,2024-12-01,74.62,0,None,Cyber Monday
4203,SAI-G001,SBY-LON-001,2024-12-02,37.14,0,None,Normal
4204,SAI-G001,SBY-LON-001,2024-12-03,34.15,0,None,Normal
4205,SAI-G001,SBY-LON-001,2024-12-04,45.17,0,None,Normal
4206,SAI-G001,SBY-LON-001,2024-12-05,44.44,0,None,Normal
4207,SAI-G001,SBY-LON-001,2024-12-06,55.36,0,None,Normal
4208,SAI-G001,SBY-LON-001,2024-12-07,53.08,0,None,Normal
4209,SAI-G001,SBY-LON-001,2024-12-08,45.31,0,None,Normal
4210,SAI-G001,SBY-LON-001,2024-12-09,49.82,0,None,Normal
4211,SAI-G001,SBY-LON-001,2024-12-10,47.3,0,None,Normal
4212,SAI-G001,SBY-LON-001,2024-12-11,34.7,0,None,Normal
4213,SAI-G001,SBY-LON-001,2024-12-12,33.33,0,None,Normal
4214,SAI-G001,SBY-LON-001,2024-12-13,53.97,0,None,Normal
4215,SAI-G001,SBY-LON-001,2024-12-14,53.64,0,None,Normal
4216,SAI-G001,SBY-LON-001,2024-12-15,58.57,0,None,Normal
4217,SAI-G001,SBY-LON-001,2024-12-16,38.41,0,None,Normal
4218,SAI-G001,SBY-LON-001,2024-12-17,45.17,0,None,Normal
4219,SAI-G001,SBY-LON-001,2024-12-18,50.25,0,None,Normal
4220,SAI-G001,SBY-LON-001,2024-12-19,47.78,0,None,Normal
4221,SAI-G001,SBY-LON-001,2024-12-20,89.04,0,None,Christmas Rush
4222,SAI-G001,SBY-LON-001,2024-12-21,108.25,0,None,Christmas Rush
4223,SAI-G001,SBY-LON-001,2024-12-22,125.14,0,None,Christmas Rush
4224,SAI-G001,SBY-LON-001,2024-12-23,118.92,0,None,Christmas Rush
4225,SAI-G001,SBY-LON-001,2024-12-24,152.61,0,None,Christmas Eve
4226,SAI-G001,SBY-LON-001,2024-12-25,61.36,0,None,Normal
4227,SAI-G001,SBY-LON-001,2024-12-26,71.56,0,None,Boxing Day
4228,SAI-G001,SBY-LON-001,2024-12-27,70.37,0,None,Post Christmas
4229,SAI-G001,SBY-LON-001,2024-12-28,75.96,0,None,Post Christmas
4230,SAI-G001,SBY-LON-001,2024-12-29,73.11,0,None,Post Christmas
4231,SAI-G001,SBY-LON-001,2024-12-30,48.07,0,None,Normal
4232,SAI-G001,SBY-LON-001,2024-12-31,37.73,0,None,Normal
4233,SAI-G002,SBY-LON-001,2024-10-01,32.17,0,None,Normal
4234,SAI-G002,SBY-LON-001,2024-10-02,36.83,0,None,Normal
4235,SAI-G002,SBY-LON-001,2024-10-03,41.67,0,None,Normal
4236,SAI-G002,SBY-LON-001,2024-10-04,50.86,0,None,Normal
4237,SAI-G002,SBY-LON-001,2024-10-05,50.88,0,None,Normal
4238,SAI-G002,SBY-LON-001,2024-10-06,104.39,1,Nectar Price,Normal
4239,SAI-G002,SBY-LON-001,2024-10-07,30.41,0,None,Normal
4240,SAI-G002,SBY-LON-001,2024-10-08,27.95,0,None,Normal
4241,SAI-G002,SBY-LON-001,2024-10-09,54.27,0,None,Normal
4242,SAI-G002,SBY-LON-001,2024-10-10,29.97,0,None,Normal
4243,SAI-G002,SBY-LON-001,2024-10-11,60.6,0,None,Normal
4244,SAI-G002,SBY-LON-001,2024-10-12,66.1,0,None,Normal
4245,SAI-G002,SBY-LON-001,2024-10-13,41.67,0,None,Normal
4246,SAI-G002,SBY-LON-001,2024-10-14,36.69,0,None,Normal
4247,SAI-G002,SBY-LON-001,2024-10-15,35.53,0,None,Normal
4248,SAI-G002,SBY-LON-001,2024-10-16,50.64,0,None,Normal
4249,SAI-G002,SBY-LON-001,2024-10-17,45.48,0,None,Normal
4250,SAI-G002,SBY-LON-001,2024-10-18,40.7,0,None,Normal
4251,SAI-G002,SBY-LON-001,2024-10-19,50.65,0,None,Normal
4252,SAI-G002,SBY-LON-001,2024-10-20,61.81,0,None,Normal
4253,SAI-G002,SBY-LON-001,2024-10-21,30.26,0,None,Normal
4254,SAI-G002,SBY-LON-001,2024-10-22,60.46,1,Nectar Price,Normal
4255,SAI-G002,SBY-LON-001,2024-10-23,41.54,0,None,Normal
4256,SAI-G002,SBY-LON-001,2024-10-24,42.03,0,None,Normal
4257,SAI-G002,SBY-LON-001,2024-10-25,33.17,0,None,Normal
4258,SAI-G002,SBY-LON-001,2024-10-26,64.71,0,None,Normal
4259,SAI-G002,SBY-LON-001,2024-10-27,95.79,1,Nectar Price,Normal
4260,SAI-G002,SBY-LON-001,2024-10-28,41.18,0,None,Normal
4261,SAI-G002,SBY-LON-001,2024-10-29,30.31,0,None,Normal
4262,SAI-G002,SBY-LON-001,2024-10-30,34.2,0,None,Normal
4263,SAI-G002,SBY-LON-001,2024-10-31,53.43,0,None,Halloween
4264,SAI-G002,SBY-LON-001,2024-11-01,43.6,0,None,Halloween
4265,SAI-G002,SBY-LON-001,2024-11-02,43.95,0,None,Normal
4266,SAI-G002,SBY-LON-001,2024-11-03,53.53,0,None,Normal
4267,SAI-G002,SBY-LON-001,2024-11-04,40.19,0,None,Normal
4268,SAI-G002,SBY-LON-001,2024-11-05,61.34,0,None,Bonfire Night
4269,SAI-G002,SBY-LON-001,2024-11-06,31.43,0,None,Normal
4270,SAI-G002,SBY-LON-001,2024-11-07,35.52,0,None,Normal
4271,SAI-G002,SBY-LON-001,2024-11-08,47.32,0,None,Normal
4272,SAI-G002,SBY-LON-001,2024-11-09,129.89,1,Nectar Price,Normal
4273,SAI-G002,SBY-LON-001,2024-11-10,107.19,1,Nectar Price,Normal
4274,SAI-G002,SBY-LON-001,2024-11-11,34.31,0,None,Normal
4275,SAI-G002,SBY-LON-001,2024-11-12,44.39,0,None,Normal
4276,SAI-G002,SBY-LON-001,2024-11-13,39.7,0,None,Normal
4277,SAI-G002,SBY-LON-001,2024-11-14,28.91,0,None,Normal
4278,SAI-G002,SBY-LON-001,2024-11-15,37.7,0,None,Normal
4279,SAI-G002,SBY-LON-001,2024-11-16,70.07,0,None,Normal
4280,SAI-G002,SBY-LON-001,2024-11-17,37.74,0,None,Normal
4281,SAI-G002,SBY-LON-001,2024-11-18,21.01,0,None,Normal
4282,SAI-G002,SBY-LON-001,2024-11-19,47.23,0,None,Normal
4283,SAI-G002,SBY-LON-001,2024-11-20,40.78,0,None,Normal
4284,SAI-G002,SBY-LON-001,2024-11-21,50.65,0,None,Normal
4285,SAI-G002,SBY-LON-001,2024-11-22,86.26,1,Nectar Price,Normal
4286,SAI-G002,SBY-LON-001,2024-11-23,57.91,0,None,Normal
4287,SAI-G002,SBY-LON-001,2024-11-24,51.92,0,None,Normal
4288,SAI-G002,SBY-LON-001,2024-11-25,27.93,0,None,Normal
4289,SAI-G002,SBY-LON-001,2024-11-26,43.76,0,None,Normal
4290,SAI-G002,SBY-LON-001,2024-11-27,46.38,0,None,Normal
4291,SAI-G002,SBY-LON-001,2024-11-28,52.27,1,Nectar Price,Normal
4292,SAI-G002,SBY-LON-001,2024-11-29,81.47,0,None,Black Friday
4293,SAI-G002,SBY-LON-001,2024-11-30,102.4,0,None,Black Friday
4294,SAI-G002,SBY-LON-001,2024-12-01,97.76,1,Nectar Price,Cyber Monday
4295,SAI-G002,SBY-LON-001,2024-12-02,48.87,0,None,Normal
4296,SAI-G002,SBY-LON-001,2024-12-03,40.95,0,None,Normal
4297,SAI-G002,SBY-LON-001,2024-12-04,49.12,1,Nectar Price,Normal
4298,SAI-G002,SBY-LON-001,2024-12-05,40.3,0,None,Normal
4299,SAI-G002,SBY-LON-001,2024-12-06,101.37,1,Nectar Price,Normal
4300,SAI-G002,SBY-LON-001,2024-12-07,95.95,0,None,Normal
4301,SAI-G002,SBY-LON-001,2024-12-08,70.41,0,None,Normal
4302,SAI-G002,SBY-LON-001,2024-12-09,55.27,0,None,Normal
4303,SAI-G002,SBY-LON-001,2024-12-10,62.22,0,None,Normal
4304,SAI-G002,SBY-LON-001,2024-12-11,60.32,0,None,Normal
4305,SAI-G002,SBY-LON-001,2024-12-12,46.49,0,None,Normal
4306,SAI-G002,SBY-LON-001,2024-12-13,54.38,0,None,Normal
4307,SAI-G002,SBY-LON-001,2024-12-14,81.88,0,None,Normal
4308,SAI-G002,SBY-LON-001,2024-12-15,79.47,0,None,Normal
4309,SAI-G002,SBY-LON-001,2024-12-16,57.13,0,None,Normal
4310,SAI-G002,SBY-LON-001,2024-12-17,57.44,0,None,Normal
4311,SAI-G002,SBY-LON-001,2024-12-18,43.86,0,None,Normal
4312,SAI-G002,SBY-LON-001,2024-12-19,41.69,0,None,Normal
4313,SAI-G002,SBY-LON-001,2024-12-20,84.64,0,None,Christmas Rush
4314,SAI-G002,SBY-LON-001,2024-12-21,156.1,0,None,Christmas Rush
4315,SAI-G002,SBY-LON-001,2024-12-22,179.12,0,None,Christmas Rush
4316,SAI-G002,SBY-LON-001,2024-12-23,106.07,0,None,Christmas Rush
4317,SAI-G002,SBY-LON-001,2024-12-24,369.5,0,None,Christmas Eve
4318,SAI-G002,SBY-LON-001,2024-12-25,118.23,0,None,Normal
4319,SAI-G002,SBY-LON-001,2024-12-26,88.43,0,None,Boxing Day
4320,SAI-G002,SBY-LON-001,2024-12-27,84.25,0,None,Post Christmas
4321,SAI-G002,SBY-LON-001,2024-12-28,110.69,0,None,Post Christmas
4322,SAI-G002,SBY-LON-001,2024-12-29,77.1,0,None,Post Christmas
4323,SAI-G002,SBY-LON-001,2024-12-30,56.87,0,None,Normal
4324,SAI-G002,SBY-LON-001,2024-12-31,35.17,0,None,Normal
4325,SAI-G003,SBY-LON-001,2024-10-01,49.2,0,None,Normal
4326,SAI-G003,SBY-LON-001,2024-10-02,55.25,0,None,Normal
4327,SAI-G003,SBY-LON-001,2024-10-03,37.05,0,None,Normal
4328,SAI-G003,SBY-LON-001,2024-10-04,37.05,0,None,Normal
4329,SAI-G003,SBY-LON-001,2024-10-05,66.9,0,None,Normal
4330,SAI-G003,SBY-LON-001,2024-10-06,63.34,0,None,Normal
4331,SAI-G003,SBY-LON-001,2024-10-07,39.0,0,None,Normal
4332,SAI-G003,SBY-LON-001,2024-10-08,40.68,0,None,Normal
4333,SAI-G003,SBY-LON-001,2024-10-09,56.9,0,None,Normal
4334,SAI-G003,SBY-LON-001,2024-10-10,45.26,0,None,Normal
4335,SAI-G003,SBY-LON-001,2024-10-11,58.42,0,None,Normal
4336,SAI-G003,SBY-LON-001,2024-10-12,60.87,0,None,Normal
4337,SAI-G003,SBY-LON-001,2024-10-13,48.9,0,None,Normal
4338,SAI-G003,SBY-LON-001,2024-10-14,35.38,0,None,Normal
4339,SAI-G003,SBY-LON-001,2024-10-15,43.78,0,None,Normal
4340,SAI-G003,SBY-LON-001,2024-10-16,45.25,0,None,Normal
4341,SAI-G003,SBY-LON-001,2024-10-17,47.33,0,None,Normal
4342,SAI-G003,SBY-LON-001,2024-10-18,50.5,0,None,Normal
4343,SAI-G003,SBY-LON-001,2024-10-19,69.37,0,None,Normal
4344,SAI-G003,SBY-LON-001,2024-10-20,55.35,0,None,Normal
4345,SAI-G003,SBY-LON-001,2024-10-21,38.58,0,None,Normal
4346,SAI-G003,SBY-LON-001,2024-10-22,33.95,0,None,Normal
4347,SAI-G003,SBY-LON-001,2024-10-23,43.84,0,None,Normal
4348,SAI-G003,SBY-LON-001,2024-10-24,54.49,0,None,Normal
4349,SAI-G003,SBY-LON-001,2024-10-25,66.51,0,None,Normal
4350,SAI-G003,SBY-LON-001,2024-10-26,56.4,0,None,Normal
4351,SAI-G003,SBY-LON-001,2024-10-27,42.93,0,None,Normal
4352,SAI-G003,SBY-LON-001,2024-10-28,38.35,0,None,Normal
4353,SAI-G003,SBY-LON-001,2024-10-29,45.71,0,None,Normal
4354,SAI-G003,SBY-LON-001,2024-10-30,51.44,0,None,Normal
4355,SAI-G003,SBY-LON-001,2024-10-31,79.79,0,None,Halloween
4356,SAI-G003,SBY-LON-001,2024-11-01,53.97,0,None,Halloween
4357,SAI-G003,SBY-LON-001,2024-11-02,53.18,0,None,Normal
4358,SAI-G003,SBY-LON-001,2024-11-03,52.92,0,None,Normal
4359,SAI-G003,SBY-LON-001,2024-11-04,37.41,0,None,Normal
4360,SAI-G003,SBY-LON-001,2024-11-05,56.65,0,None,Bonfire Night
4361,SAI-G003,SBY-LON-001,2024-11-06,46.57,0,None,Normal
4362,SAI-G003,SBY-LON-001,2024-11-07,49.98,0,None,Normal
4363,SAI-G003,SBY-LON-001,2024-11-08,49.52,0,None,Normal
4364,SAI-G003,SBY-LON-001,2024-11-09,53.33,0,None,Normal
4365,SAI-G003,SBY-LON-001,2024-11-10,54.74,0,None,Normal
4366,SAI-G003,SBY-LON-001,2024-11-11,42.54,0,None,Normal
4367,SAI-G003,SBY-LON-001,2024-11-12,36.54,0,None,Normal
4368,SAI-G003,SBY-LON-001,2024-11-13,41.51,0,None,Normal
4369,SAI-G003,SBY-LON-001,2024-11-14,34.78,0,None,Normal
4370,SAI-G003,SBY-LON-001,2024-11-15,50.52,0,None,Normal
4371,SAI-G003,SBY-LON-001,2024-11-16,66.24,0,None,Normal
4372,SAI-G003,SBY-LON-001,2024-11-17,55.2,0,None,Normal
4373,SAI-G003,SBY-LON-001,2024-11-18,49.72,0,None,Normal
4374,SAI-G003,SBY-LON-001,2024-11-19,45.94,0,None,Normal
4375,SAI-G003,SBY-LON-001,2024-11-20,63.45,0,None,Normal
4376,SAI-G003,SBY-LON-001,2024-11-21,49.6,0,None,Normal
4377,SAI-G003,SBY-LON-001,2024-11-22,58.08,0,None,Normal
4378,SAI-G003,SBY-LON-001,2024-11-23,57.2,0,None,Normal
4379,SAI-G003,SBY-LON-001,2024-11-24,57.75,0,None,Normal
4380,SAI-G003,SBY-LON-001,2024-11-25,50.7,0,None,Normal
4381,SAI-G003,SBY-LON-001,2024-11-26,45.01,0,None,Normal
4382,SAI-G003,SBY-LON-001,2024-11-27,44.23,0,None,Normal
4383,SAI-G003,SBY-LON-001,2024-11-28,40.24,0,None,Normal
4384,SAI-G003,SBY-LON-001,2024-11-29,71.81,0,None,Black Friday
4385,SAI-G003,SBY-LON-001,2024-11-30,66.1,0,None,Black Friday
4386,SAI-G003,SBY-LON-001,2024-12-01,111.92,0,None,Cyber Monday
4387,SAI-G003,SBY-LON-001,2024-12-02,68.52,0,None,Normal
4388,SAI-G003,SBY-LON-001,2024-12-03,61.88,0,None,Normal
4389,SAI-G003,SBY-LON-001,2024-12-04,46.39,0,None,Normal
4390,SAI-G003,SBY-LON-001,2024-12-05,68.34,0,None,Normal
4391,SAI-G003,SBY-LON-001,2024-12-06,61.07,0,None,Normal
4392,SAI-G003,SBY-LON-001,2024-12-07,93.36,0,None,Normal
4393,SAI-G003,SBY-LON-001,2024-12-08,60.01,0,None,Normal
4394,SAI-G003,SBY-LON-001,2024-12-09,64.95,0,None,Normal
4395,SAI-G003,SBY-LON-001,2024-12-10,45.48,0,None,Normal
4396,SAI-G003,SBY-LON-001,2024-12-11,60.46,0,None,Normal
4397,SAI-G003,SBY-LON-001,2024-12-12,74.09,0,None,Normal
4398,SAI-G003,SBY-LON-001,2024-12-13,58.36,0,None,Normal
4399,SAI-G003,SBY-LON-001,2024-12-14,54.76,0,None,Normal
4400,SAI-G003,SBY-LON-001,2024-12-15,81.08,0,None,Normal
4401,SAI-G003,SBY-LON-001,2024-12-16,55.62,0,None,Normal
4402,SAI-G003,SBY-LON-001,2024-12-17,51.5,0,None,Normal
4403,SAI-G003,SBY-LON-001,2024-12-18,55.03,0,None,Normal
4404,SAI-G003,SBY-LON-001,2024-12-19,56.99,0,None,Normal
4405,SAI-G003,SBY-LON-001,2024-12-20,112.3,0,None,Christmas Rush
4406,SAI-G003,SBY-LON-001,2024-12-21,168.06,0,None,Christmas Rush
4407,SAI-G003,SBY-LON-001,2024-12-22,208.35,0,None,Christmas Rush
4408,SAI-G003,SBY-LON-001,2024-12-23,112.32,0,None,Christmas Rush
4409,SAI-G003,SBY-LON-001,2024-12-24,387.83,0,None,Christmas Eve
4410,SAI-G003,SBY-LON-001,2024-12-25,145.59,0,None,Normal
4411,SAI-G003,SBY-LON-001,2024-12-26,73.82,0,None,Boxing Day
4412,SAI-G003,SBY-LON-001,2024-12-27,73.59,0,None,Post Christmas
4413,SAI-G003,SBY-LON-001,2024-12-28,92.84,0,None,Post Christmas
4414,SAI-G003,SBY-LON-001,2024-12-29,74.98,0,None,Post Christmas
4415,SAI-G003,SBY-LON-001,2024-12-30,62.09,0,None,Normal
4416,SAI-G003,SBY-LON-001,2024-12-31,40.81,0,None,Normal
4417,SAI-G004,SBY-LON-001,2024-10-01,56.86,0,None,Normal
4418,SAI-G004,SBY-LON-001,2024-10-02,59.34,0,None,Normal
4419,SAI-G004,SBY-LON-001,2024-10-03,67.22,0,None,Normal
4420,SAI-G004,SBY-LON-001,2024-10-04,63.42,0,None,Normal
4421,SAI-G004,SBY-LON-001,2024-10-05,77.62,0,None,Normal
4422,SAI-G004,SBY-LON-001,2024-10-06,73.24,0,None,Normal
4423,SAI-G004,SBY-LON-001,2024-10-07,55.28,0,None,Normal
4424,SAI-G004,SBY-LON-001,2024-10-08,46.12,0,None,Normal
4425,SAI-G004,SBY-LON-001,2024-10-09,37.83,0,None,Normal
4426,SAI-G004,SBY-LON-001,2024-10-10,55.84,0,None,Normal
4427,SAI-G004,SBY-LON-001,2024-10-11,56.59,0,None,Normal
4428,SAI-G004,SBY-LON-001,2024-10-12,65.16,0,None,Normal
4429,SAI-G004,SBY-LON-001,2024-10-13,58.75,0,None,Normal
4430,SAI-G004,SBY-LON-001,2024-10-14,50.54,0,None,Normal
4431,SAI-G004,SBY-LON-001,2024-10-15,61.36,0,None,Normal
4432,SAI-G004,SBY-LON-001,2024-10-16,61.33,0,None,Normal
4433,SAI-G004,SBY-LON-001,2024-10-17,51.38,0,None,Normal
4434,SAI-G004,SBY-LON-001,2024-10-18,63.97,0,None,Normal
4435,SAI-G004,SBY-LON-001,2024-10-19,76.11,0,None,Normal
4436,SAI-G004,SBY-LON-001,2024-10-20,85.58,0,None,Normal
4437,SAI-G004,SBY-LON-001,2024-10-21,63.92,1,Nectar Price,Normal
4438,SAI-G004,SBY-LON-001,2024-10-22,54.75,0,None,Normal
4439,SAI-G004,SBY-LON-001,2024-10-23,66.58,1,Nectar Price,Normal
4440,SAI-G004,SBY-LON-001,2024-10-24,53.29,0,None,Normal
4441,SAI-G004,SBY-LON-001,2024-10-25,55.97,0,None,Normal
4442,SAI-G004,SBY-LON-001,2024-10-26,60.14,0,None,Normal
4443,SAI-G004,SBY-LON-001,2024-10-27,72.64,0,None,Normal
4444,SAI-G004,SBY-LON-001,2024-10-28,42.84,0,None,Normal
4445,SAI-G004,SBY-LON-001,2024-10-29,47.7,0,None,Normal
4446,SAI-G004,SBY-LON-001,2024-10-30,57.59,0,None,Normal
4447,SAI-G004,SBY-LON-001,2024-10-31,67.41,0,None,Halloween
4448,SAI-G004,SBY-LON-001,2024-11-01,76.31,0,None,Halloween
4449,SAI-G004,SBY-LON-001,2024-11-02,78.7,0,None,Normal
4450,SAI-G004,SBY-LON-001,2024-11-03,65.5,0,None,Normal
